Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift
225000.0,8750,HOUSE,HOUSE,TO_RENOVATE,3.0,127.0,False,,,1.0,,1.0,500.0,500.0,953.0,4.0,,0.0,0.0
319500.0,2800,HOUSE,HOUSE,GOOD,4.0,145.0,False,,,,,,,,260.0,2.0,,,
340000.0,4690,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,245.0,False,,1.0,,,1.0,900.0,900.0,1050.0,4.0,,,
128000.0,2370,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,59.0,False,,,1.0,,,,,,2.0,,,
345000.0,9700,HOUSE,HOUSE,GOOD,2.0,237.0,False,,,,,,,,225.0,,,,
669000.0,1160,HOUSE,HOUSE,AS_NEW,2.0,140.0,True,0.0,,1.0,20.0,1.0,100.0,100.0,178.0,2.0,0.0,0.0,0.0
449900.0,2170,HOUSE,HOUSE,GOOD,4.0,205.0,False,,,,,1.0,67.0,67.0,161.0,2.0,,,
289000.0,2350,APARTMENT,GROUND_FLOOR,,1.0,77.0,False,,,1.0,10.0,,,,,3.0,,,1.0
359000.0,8870,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,,False,0.0,,1.0,,,,,1031.0,,,,
125000.0,7390,HOUSE,HOUSE,TO_RENOVATE,2.0,106.0,False,,,,,,,,110.0,2.0,,,
127000.0,4130,APARTMENT,FLAT_STUDIO,AS_NEW,1.0,20.0,False,,,,,,,,,,,,
220000.0,9100,APARTMENT,APARTMENT,GOOD,2.0,94.0,False,,,,,,,,,,,0.0,0.0
,2250,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
303185.0,3580,APARTMENT,APARTMENT,GOOD,3.0,123.0,False,0.0,,1.0,,,,,,,,,1.0
420000.0,3000,APARTMENT,APARTMENT,,2.0,96.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0
835000.0,8301,APARTMENT,APARTMENT,GOOD,3.0,115.0,False,,,,,,,,,,,0.0,1.0
,6740,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
,6900,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
229000.0,1080,APARTMENT,PENTHOUSE,JUST_RENOVATED,1.0,,False,,,,,,,,,,,,
248000.0,5570,HOUSE,HOUSE,GOOD,4.0,265.0,False,0.0,,1.0,,1.0,525.0,525.0,790.0,4.0,0.0,0.0,0.0
359847.0,8200,HOUSE,HOUSE,GOOD,3.0,,False,,,,,,,,200.0,4.0,,0.0,0.0
259000.0,2610,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,90.0,False,,,1.0,4.0,,,,,,,,
269000.0,8930,HOUSE,HOUSE,GOOD,3.0,173.0,False,0.0,,1.0,,,,,283.0,,,,
210000.0,2100,APARTMENT,APARTMENT,AS_NEW,2.0,101.0,False,,,1.0,,,,,,,,0.0,1.0
355000.0,8400,APARTMENT,DUPLEX,GOOD,2.0,103.0,False,,,1.0,6.0,,,,,,,,1.0
255000.0,1070,APARTMENT,APARTMENT,GOOD,2.0,88.0,False,,1.0,1.0,8.0,,,,,,,,1.0
217000.0,9032,APARTMENT,APARTMENT,GOOD,3.0,90.0,False,,,,,,,,,2.0,,,
230000.0,1547,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,150.0,True,0.0,,1.0,20.0,1.0,700.0,700.0,879.0,4.0,0.0,,0.0
404500.0,9230,HOUSE,HOUSE,AS_NEW,3.0,126.0,True,0.0,,1.0,12.0,1.0,10.0,10.0,148.0,2.0,0.0,0.0,0.0
549000.0,3000,HOUSE,HOUSE,GOOD,3.0,161.0,False,0.0,,,,,,,225.0,2.0,,,
250000.0,5300,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,0.0,,,,,,,,4.0,0.0,0.0,1.0
499000.0,9000,HOUSE,HOUSE,GOOD,3.0,157.0,False,0.0,,,,1.0,55.0,55.0,156.0,,,,
270000.0,9120,APARTMENT,APARTMENT,AS_NEW,1.0,70.0,True,,,1.0,5.0,,,,,2.0,,0.0,1.0
435000.0,6900,HOUSE,HOUSE,AS_NEW,3.0,136.0,False,0.0,,1.0,,1.0,1179.0,1179.0,1179.0,4.0,1.0,0.0,0.0
235000.0,6860,APARTMENT,APARTMENT,AS_NEW,2.0,88.0,False,0.0,,1.0,9.0,,,,,4.0,0.0,1.0,1.0
385000.0,8310,HOUSE,HOUSE,,3.0,224.0,False,,,,,,,,315.0,,,,
,8370,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
,3740,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
269000.0,4040,HOUSE,HOUSE,AS_NEW,3.0,130.0,False,,,1.0,32.0,,,,104.0,4.0,0.0,0.0,0.0
540000.0,1040,HOUSE,HOUSE,TO_RENOVATE,4.0,250.0,False,0.0,,1.0,,,,,240.0,2.0,0.0,0.0,0.0
,4020,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
1195000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,115.0,False,,,1.0,,,,,,,,,1.0
279900.0,6900,HOUSE,HOUSE,AS_NEW,3.0,160.0,False,,,1.0,1.0,1.0,1.0,1.0,319.0,2.0,0.0,0.0,0.0
374950.0,3600,APARTMENT,APARTMENT,GOOD,2.0,120.0,True,0.0,,1.0,18.0,,,,,2.0,0.0,0.0,1.0
329000.0,1770,APARTMENT,APARTMENT,,2.0,96.0,True,,,1.0,10.0,,,,,4.0,,,1.0
209900.0,3600,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,,,,,,,,,2.0,,,1.0
,9040,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
475000.0,1800,HOUSE,HOUSE,,2.0,120.0,False,,,1.0,,,,,340.0,4.0,,1.0,
1750000.0,1180,APARTMENT,APARTMENT,AS_NEW,3.0,243.0,False,0.0,1.0,1.0,85.0,1.0,3400.0,3400.0,,4.0,,,1.0
310000.0,2100,HOUSE,HOUSE,GOOD,4.0,127.0,False,,,,,,,,75.0,2.0,,,
160000.0,2018,APARTMENT,FLAT_STUDIO,,0.0,48.0,False,,,1.0,10.0,,,,,,,,
369000.0,8490,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,157.0,False,,,1.0,,,,,744.0,3.0,,,
1250000.0,2470,HOUSE,HOUSE,AS_NEW,4.0,318.0,False,,,1.0,,,,,8875.0,4.0,,0.0,0.0
140000.0,6590,HOUSE,VILLA,GOOD,4.0,165.0,False,,,1.0,26.0,,,,1334.0,4.0,,1.0,
479000.0,4920,APARTMENT,APARTMENT,GOOD,7.0,354.0,False,,,1.0,12.0,,,,,2.0,0.0,1.0,0.0
479000.0,9200,HOUSE,HOUSE,AS_NEW,4.0,300.0,False,,,1.0,25.0,1.0,400.0,400.0,563.0,4.0,0.0,0.0,0.0
389000.0,3832,HOUSE,HOUSE,TO_RENOVATE,5.0,157.0,False,,,,,,,,2630.0,4.0,,0.0,0.0
249000.0,9300,HOUSE,HOUSE,JUST_RENOVATED,3.0,102.0,False,,,,,,,,53.0,2.0,0.0,,0.0
249000.0,1020,APARTMENT,APARTMENT,GOOD,2.0,92.0,False,0.0,,1.0,8.0,,,,,2.0,0.0,1.0,1.0
389900.0,2140,HOUSE,HOUSE,JUST_RENOVATED,3.0,150.0,True,,,1.0,5.0,1.0,19.0,19.0,80.0,2.0,,,
385000.0,5080,HOUSE,HOUSE,GOOD,3.0,145.0,True,0.0,,1.0,20.0,1.0,1400.0,1400.0,1666.0,4.0,0.0,1.0,0.0
779000.0,8750,HOUSE,HOUSE,GOOD,2.0,190.0,False,,,1.0,,,,,2476.0,4.0,,,
495000.0,1200,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,True,0.0,,1.0,24.0,,,,,,0.0,1.0,1.0
144000.0,4690,APARTMENT,APARTMENT,GOOD,2.0,90.0,False,0.0,,,,,,,,3.0,0.0,0.0,0.0
135000.0,4602,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,94.0,False,,,,,,,,130.0,3.0,,,
,2220,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
329000.0,9700,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,0.0,,,,,,,,2.0,,0.0,1.0
459000.0,9160,HOUSE,HOUSE,GOOD,3.0,232.0,False,,,1.0,15.0,1.0,800.0,800.0,945.0,4.0,,,
,9840,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
295000.0,3530,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,142.0,False,,,,,,,,1270.0,4.0,,,
189000.0,2610,APARTMENT,APARTMENT,GOOD,2.0,93.0,False,,,1.0,,,,,,2.0,,,1.0
1450000.0,1150,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,455.0,True,0.0,,1.0,100.0,1.0,140.0,140.0,325.0,2.0,0.0,0.0,0.0
,6800,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
479000.0,9500,HOUSE,HOUSE,AS_NEW,4.0,218.0,True,0.0,,1.0,30.0,1.0,150.0,150.0,439.0,3.0,,,
299000.0,2940,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,5.0,158.0,False,,1.0,1.0,36.0,,,,334.0,3.0,,,
535222.0,9970,HOUSE,HOUSE,GOOD,3.0,170.0,True,,,,,,,,845.0,,,,
390000.0,9051,APARTMENT,APARTMENT,GOOD,2.0,96.0,True,0.0,,1.0,16.0,,,,,,,,
325000.0,8670,HOUSE,HOUSE,,2.0,62.0,False,0.0,,1.0,,,,,154.0,4.0,0.0,0.0,0.0
,8760,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
299000.0,9100,HOUSE,HOUSE,GOOD,3.0,131.0,False,,,1.0,,,,,100.0,,,,
449000.0,1070,HOUSE,APARTMENT_BLOCK,GOOD,5.0,230.0,False,0.0,,,,1.0,44.0,44.0,136.0,2.0,0.0,0.0,0.0
195000.0,8434,APARTMENT,APARTMENT,GOOD,1.0,59.0,False,,,1.0,,,,,,,,,1.0
765000.0,3940,HOUSE,VILLA,GOOD,6.0,500.0,False,,,1.0,,1.0,1600.0,1600.0,1925.0,4.0,,,
295000.0,1030,APARTMENT,APARTMENT,AS_NEW,2.0,75.0,True,0.0,,1.0,6.0,,,,,2.0,0.0,0.0,0.0
375000.0,1420,HOUSE,VILLA,,3.0,161.0,False,0.0,,1.0,,,,,536.0,4.0,0.0,0.0,0.0
289211.0,3840,HOUSE,HOUSE,,3.0,133.0,False,0.0,,,,,,,341.0,,,,
360000.0,1830,APARTMENT,APARTMENT,,2.0,101.0,True,,,1.0,9.0,,,,,2.0,,,
201500.0,6230,APARTMENT,APARTMENT,GOOD,1.0,66.0,False,0.0,,1.0,9.0,,,,,4.0,0.0,0.0,0.0
338000.0,9870,HOUSE,HOUSE,JUST_RENOVATED,3.0,135.0,False,,,1.0,1.0,1.0,1.0,1.0,186.0,2.0,0.0,0.0,0.0
,3500,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
1150000.0,9500,HOUSE,MANOR_HOUSE,TO_BE_DONE_UP,5.0,350.0,False,,,1.0,,,,,7200.0,4.0,,,
985000.0,8670,HOUSE,VILLA,JUST_RENOVATED,4.0,200.0,False,,1.0,1.0,65.0,1.0,1280.0,1280.0,1560.0,4.0,,,
219500.0,1080,APARTMENT,APARTMENT,AS_NEW,1.0,60.0,True,,,1.0,5.0,,,,,2.0,0.0,0.0,1.0
345000.0,8310,HOUSE,HOUSE,TO_RENOVATE,4.0,183.0,False,,,1.0,,1.0,377.0,377.0,492.0,2.0,0.0,0.0,0.0
285000.0,9240,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,False,0.0,,1.0,,,,,,2.0,,1.0,0.0
215000.0,4460,APARTMENT,APARTMENT,AS_NEW,2.0,89.0,False,,,,,,,,,2.0,,,
365000.0,2800,HOUSE,HOUSE,AS_NEW,4.0,168.0,False,0.0,,1.0,15.0,1.0,56.0,56.0,108.0,2.0,0.0,0.0,0.0
475000.0,1540,HOUSE,HOUSE,AS_NEW,3.0,228.0,False,,,1.0,,,,,592.0,4.0,,,
159900.0,8370,APARTMENT,APARTMENT,GOOD,2.0,48.0,False,1.0,,,,,,,,,,0.0,1.0
515000.0,2610,HOUSE,HOUSE,,4.0,217.0,True,0.0,,1.0,,1.0,150.0,150.0,310.0,2.0,,,0.0
336272.0,9160,APARTMENT,APARTMENT,AS_NEW,3.0,86.0,False,0.0,,1.0,15.0,1.0,520.0,520.0,,,0.0,0.0,1.0
395000.0,1410,HOUSE,HOUSE,TO_RENOVATE,4.0,145.0,False,,,1.0,5.0,,,,396.0,3.0,,,
255000.0,1460,APARTMENT,APARTMENT,,2.0,100.0,False,0.0,,1.0,4.0,,,,,2.0,,,
460000.0,9700,HOUSE,HOUSE,,5.0,232.0,False,,,,,,,,490.0,2.0,,,
235000.0,9100,HOUSE,HOUSE,,3.0,117.0,False,0.0,,,,,,,90.0,2.0,0.0,0.0,0.0
200000.0,8400,APARTMENT,APARTMENT,GOOD,1.0,54.0,False,,,1.0,6.0,,,,,3.0,,1.0,1.0
379000.0,8200,APARTMENT,APARTMENT,GOOD,3.0,105.0,False,,,,,,,,,,,0.0,
149000.0,8800,APARTMENT,APARTMENT,,2.0,84.0,False,,,,,,,,,,,,
350000.0,1200,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,109.0,False,0.0,,1.0,31.0,,,,,2.0,0.0,0.0,1.0
279900.0,4802,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,,,1.0,15.0,1.0,200.0,200.0,,4.0,,1.0,1.0
745000.0,2980,HOUSE,VILLA,GOOD,4.0,643.0,False,,,,,1.0,3550.0,3550.0,4190.0,4.0,1.0,0.0,0.0
89000.0,4000,HOUSE,HOUSE,TO_RENOVATE,1.0,100.0,False,,,1.0,,1.0,30.0,30.0,74.0,2.0,0.0,0.0,0.0
210000.0,9100,APARTMENT,APARTMENT,GOOD,2.0,84.0,True,,,,,,,,,,,,1.0
415000.0,1200,APARTMENT,APARTMENT,AS_NEW,1.0,76.0,True,0.0,,1.0,3.0,,,,,2.0,0.0,0.0,0.0
239000.0,2300,APARTMENT,APARTMENT,GOOD,2.0,90.0,False,,,1.0,8.0,,,,,2.0,,,1.0
10328000.0,1936,HOUSE,CHALET,AS_NEW,4.0,357.0,True,,,1.0,,,,,1236.0,4.0,0.0,0.0,0.0
295000.0,9630,HOUSE,FARMHOUSE,,3.0,160.0,False,0.0,,,,,,,3163.0,4.0,,0.0,
397296.0,1800,APARTMENT,APARTMENT,AS_NEW,2.0,119.0,False,,,1.0,12.0,,,,,5.0,0.0,0.0,1.0
275000.0,4020,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,145.0,True,0.0,,1.0,10.0,,,,,2.0,0.0,0.0,1.0
279000.0,8800,HOUSE,HOUSE,TO_RENOVATE,4.0,212.0,False,,,1.0,,,,,604.0,,,,
295000.0,9220,APARTMENT,APARTMENT,AS_NEW,2.0,,False,,,1.0,,,,,,,,0.0,0.0
530000.0,3400,HOUSE,HOUSE,AS_NEW,5.0,299.0,False,,,,,,,,260.0,3.0,1.0,0.0,0.0
125000.0,7380,HOUSE,HOUSE,TO_RENOVATE,3.0,148.0,False,,,1.0,,,,,760.0,3.0,,,
1085000.0,9000,HOUSE,HOUSE,GOOD,0.0,200.0,False,0.0,,,,,,,250.0,,,,
,3000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
275000.0,9690,HOUSE,HOUSE,TO_RENOVATE,6.0,465.0,False,,,,,,,,1340.0,2.0,,0.0,0.0
507000.0,9120,APARTMENT,APARTMENT,,2.0,134.0,False,,,1.0,12.0,,,,,2.0,0.0,0.0,1.0
178137.0,4420,APARTMENT,APARTMENT,AS_NEW,1.0,60.0,False,,,1.0,31.0,,,,,2.0,,,
425000.0,1420,HOUSE,HOUSE,GOOD,4.0,205.0,False,,,1.0,60.0,,,,410.0,2.0,,,
455000.0,3980,HOUSE,HOUSE,,4.0,211.0,True,,,1.0,25.0,,,,633.0,3.0,,,
280000.0,1030,APARTMENT,APARTMENT,AS_NEW,2.0,99.0,True,0.0,,,,,,,,2.0,0.0,1.0,1.0
375000.0,2610,APARTMENT,APARTMENT,GOOD,3.0,121.0,False,1.0,,1.0,,,,,,2.0,,0.0,1.0
275000.0,9700,APARTMENT,APARTMENT,GOOD,1.0,65.0,False,0.0,,1.0,5.0,,,,,2.0,,0.0,1.0
575000.0,9051,HOUSE,HOUSE,GOOD,3.0,199.0,False,,,1.0,30.0,1.0,358.0,358.0,797.0,4.0,,,
500000.0,1081,HOUSE,APARTMENT_BLOCK,GOOD,7.0,330.0,False,0.0,,1.0,,,,,150.0,2.0,0.0,0.0,0.0
349000.0,9050,HOUSE,HOUSE,JUST_RENOVATED,3.0,96.0,False,,,,,,,,60.0,,,,
267500.0,1495,HOUSE,HOUSE,,3.0,100.0,False,0.0,,1.0,,,,,879.0,4.0,0.0,0.0,0.0
,8810,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
145000.0,6560,HOUSE,APARTMENT_BLOCK,GOOD,2.0,169.0,False,,,1.0,,,,,250.0,3.0,,,
270000.0,2235,HOUSE,HOUSE,TO_RENOVATE,4.0,189.0,False,0.0,,1.0,,,,,640.0,4.0,,0.0,
415000.0,1400,HOUSE,HOUSE,GOOD,3.0,164.0,True,0.0,,1.0,,1.0,385.0,385.0,385.0,3.0,0.0,0.0,0.0
269000.0,8957,HOUSE,EXCEPTIONAL_PROPERTY,TO_RENOVATE,4.0,444.0,False,,,,,,,,689.0,2.0,,,
427000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,93.0,False,,,1.0,12.0,,,,,4.0,,,1.0
225000.0,8430,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,38.0,False,,,,,,,,,,,,1.0
825000.0,1030,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,8.0,300.0,False,0.0,,,,,,,150.0,3.0,0.0,1.0,0.0
329000.0,5300,APARTMENT,APARTMENT,GOOD,3.0,127.0,False,,,1.0,7.0,,,,,,,,1.0
385000.0,9600,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,347.0,False,,1.0,,,,,,1490.0,2.0,,,1.0
249000.0,4041,HOUSE,HOUSE,TO_RENOVATE,3.0,138.0,False,,,1.0,14.0,1.0,318.0,318.0,400.0,3.0,0.0,0.0,0.0
349000.0,9200,HOUSE,HOUSE,,3.0,142.0,False,0.0,,,,,,,400.0,4.0,0.0,0.0,0.0
207000.0,8531,HOUSE,HOUSE,AS_NEW,3.0,131.0,False,,,1.0,,,,,342.0,2.0,,0.0,0.0
525000.0,3051,HOUSE,HOUSE,GOOD,3.0,224.0,False,,1.0,1.0,,,,,1516.0,4.0,,,
219000.0,1020,APARTMENT,APARTMENT,GOOD,1.0,91.0,False,,,,,,,,,2.0,0.0,0.0,0.0
95000.0,9280,HOUSE,HOUSE,GOOD,1.0,57.0,False,,,,,,,,270.0,3.0,,0.0,0.0
359000.0,9400,HOUSE,HOUSE,GOOD,5.0,223.0,False,0.0,,,,,,,550.0,3.0,0.0,0.0,
1450000.0,8400,APARTMENT,APARTMENT,GOOD,3.0,186.0,True,,,1.0,,,,,,,,,1.0
239000.0,4400,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,130.0,False,,,1.0,70.0,,,,102.0,2.0,,,
,2240,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
625000.0,2960,HOUSE,HOUSE,AS_NEW,4.0,240.0,False,,,1.0,,,,,1010.0,4.0,,0.0,0.0
440000.0,1435,APARTMENT,APARTMENT,GOOD,3.0,124.0,False,0.0,,1.0,26.0,,,,,,,,
290000.0,1140,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,,,1.0,5.0,,,,,2.0,,,1.0
369500.0,9000,HOUSE,HOUSE,GOOD,4.0,130.0,False,,,1.0,8.0,,,,45.0,2.0,,,
310000.0,2100,APARTMENT,APARTMENT,AS_NEW,3.0,99.0,True,0.0,,1.0,3.0,,,,,,,,0.0
365000.0,8400,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,False,,,1.0,8.0,,,,,,,0.0,1.0
,3680,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
448000.0,6706,HOUSE,HOUSE,GOOD,3.0,173.0,False,,,1.0,25.0,1.0,650.0,650.0,860.0,4.0,,,
209000.0,6890,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,130.0,False,0.0,,1.0,30.0,1.0,163.0,163.0,163.0,2.0,0.0,0.0,0.0
249000.0,9050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,98.0,False,0.0,,1.0,10.0,,,,,,,,
238000.0,2160,APARTMENT,APARTMENT,,1.0,68.0,False,,,1.0,9.0,,,,,2.0,,,1.0
,4120,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
349000.0,1070,APARTMENT,APARTMENT,AS_NEW,3.0,100.0,True,,,1.0,6.0,,,,,3.0,0.0,1.0,1.0
325000.0,9000,APARTMENT,APARTMENT,GOOD,3.0,119.0,False,0.0,,,,,,,,,,,1.0
263000.0,5190,APARTMENT,APARTMENT,,3.0,115.0,False,,,1.0,7.0,,,,,4.0,,,
290000.0,4860,HOUSE,HOUSE,AS_NEW,5.0,317.0,True,0.0,,1.0,70.0,1.0,160.0,160.0,310.0,3.0,0.0,1.0,0.0
220000.0,8430,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,0.0,128.0,False,,,,,,,,,,,,
370000.0,2170,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,0.0,576.0,False,,,,,,,,754.0,2.0,,,
1775000.0,2930,HOUSE,VILLA,GOOD,4.0,450.0,False,0.0,,1.0,,,,,1960.0,4.0,,1.0,
109000.0,4030,HOUSE,HOUSE,JUST_RENOVATED,2.0,116.0,False,0.0,,,,1.0,30.0,30.0,0.0,2.0,0.0,0.0,0.0
375000.0,9200,HOUSE,HOUSE,AS_NEW,3.0,153.0,True,,,,,,,,0.0,2.0,,,
269000.0,2820,HOUSE,HOUSE,,3.0,209.0,False,,,1.0,,,,,333.0,,,,
199750.0,6180,APARTMENT,APARTMENT,AS_NEW,2.0,84.0,False,,,1.0,6.0,,,,,4.0,0.0,0.0,0.0
900000.0,9700,HOUSE,CASTLE,TO_RENOVATE,3.0,275.0,False,0.0,,1.0,,,,,4269.0,4.0,0.0,0.0,0.0
299000.0,8860,HOUSE,HOUSE,GOOD,4.0,160.0,False,0.0,,1.0,25.0,,,,319.0,,,,
183000.0,8400,APARTMENT,APARTMENT,GOOD,2.0,86.0,False,,,1.0,1.0,,,,,2.0,0.0,0.0,1.0
435000.0,2222,HOUSE,HOUSE,GOOD,3.0,208.0,False,,,1.0,,,,,220.0,2.0,,,
750000.0,4601,HOUSE,MANSION,GOOD,8.0,433.0,False,0.0,,1.0,,1.0,4978.0,4978.0,4978.0,4.0,0.0,0.0,0.0
395000.0,8820,HOUSE,VILLA,TO_BE_DONE_UP,3.0,234.0,True,,,1.0,,,,,843.0,4.0,,,
249000.0,2550,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,60.0,False,,,,,,,,,3.0,,,1.0
219000.0,4040,HOUSE,HOUSE,TO_RENOVATE,3.0,165.0,False,0.0,,1.0,50.0,1.0,450.0,450.0,787.0,4.0,0.0,1.0,0.0
129000.0,9820,APARTMENT,SERVICE_FLAT,GOOD,1.0,34.0,False,0.0,,,,1.0,1000.0,1000.0,,2.0,0.0,1.0,1.0
249000.0,6900,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,171.0,False,0.0,,1.0,,1.0,2185.0,2185.0,2185.0,4.0,0.0,0.0,0.0
75000.0,4181,HOUSE,HOUSE,TO_RESTORE,2.0,72.0,False,0.0,,,,,,,37.0,3.0,0.0,0.0,0.0
345000.0,1180,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,2.0,100.0,False,0.0,,1.0,,1.0,90.0,90.0,,2.0,0.0,1.0,1.0
390000.0,6700,APARTMENT,APARTMENT,,2.0,115.0,False,,,1.0,35.0,1.0,102.0,102.0,,2.0,,,
259500.0,4480,HOUSE,HOUSE,GOOD,3.0,130.0,True,0.0,,1.0,,,,,899.0,4.0,0.0,0.0,0.0
2350000.0,9500,HOUSE,HOUSE,GOOD,5.0,669.0,False,,,1.0,,,,,2104.0,4.0,,0.0,1.0
495000.0,2550,HOUSE,HOUSE,AS_NEW,4.0,162.0,False,0.0,,,,1.0,72.0,72.0,156.0,2.0,0.0,0.0,
,2230,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
1790000.0,1040,HOUSE,APARTMENT_BLOCK,AS_NEW,9.0,528.0,True,1.0,,1.0,86.0,1.0,90.0,90.0,292.0,2.0,0.0,0.0,0.0
299850.0,9320,HOUSE,HOUSE,GOOD,3.0,123.0,False,,,1.0,7.0,,,,0.0,3.0,,,
235000.0,9990,HOUSE,HOUSE,TO_RENOVATE,3.0,105.0,False,0.0,,1.0,,1.0,200.0,200.0,310.0,3.0,0.0,0.0,0.0
235000.0,8850,HOUSE,HOUSE,GOOD,3.0,186.0,False,0.0,,,,,,,609.0,,,,
295000.0,1190,APARTMENT,APARTMENT,GOOD,2.0,72.0,False,,,1.0,8.0,,,,,2.0,0.0,0.0,1.0
375000.0,9000,APARTMENT,APARTMENT,,4.0,130.0,False,,,,,,,,,,,,1.0
635000.0,9100,HOUSE,APARTMENT_BLOCK,GOOD,0.0,,False,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
239000.0,3800,HOUSE,HOUSE,,3.0,116.0,False,,,,,,,,436.0,4.0,,,
255000.0,9032,APARTMENT,APARTMENT,,3.0,93.0,False,,,,,,,,,,,,1.0
338000.0,8800,HOUSE,HOUSE,GOOD,3.0,174.0,False,0.0,,1.0,,,,,529.0,,,,
379000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,104.0,False,0.0,,1.0,116.0,,,,,,,,1.0
369000.0,9620,HOUSE,HOUSE,GOOD,4.0,208.0,True,0.0,,1.0,,,,,450.0,2.0,0.0,0.0,0.0
345000.0,2400,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,227.0,False,,,1.0,,,,,850.0,3.0,,,
189000.0,3000,APARTMENT,FLAT_STUDIO,TO_BE_DONE_UP,1.0,29.0,False,,,,,,,,,2.0,,,
2200000.0,9000,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,7.0,520.0,False,0.0,,,,,,,295.0,2.0,0.0,0.0,0.0
369000.0,2800,HOUSE,HOUSE,GOOD,2.0,174.0,False,,,,,,,,0.0,2.0,,,
895000.0,2270,HOUSE,HOUSE,JUST_RENOVATED,3.0,260.0,True,,,1.0,,,,,364.0,3.0,,,
535000.0,9190,HOUSE,HOUSE,,4.0,246.0,False,,,1.0,,,,,500.0,3.0,,,
899000.0,2930,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,176.0,True,0.0,1.0,1.0,51.0,1.0,9098.0,9098.0,,3.0,0.0,,1.0
342000.0,1840,HOUSE,TOWN_HOUSE,GOOD,4.0,140.0,False,,,1.0,7.0,1.0,40.0,40.0,94.0,,,,
230000.0,8870,HOUSE,HOUSE,,3.0,122.0,False,0.0,,1.0,,,,,184.0,2.0,0.0,0.0,0.0
